id,legacy_id,name,type,sub_type,neighborhood,city,state,country,lat,lon,image,description,source,curation_status,notes
LC-0088,CH-0088,Colégio Agnes,Local,Colégio,Graças,Recife,Pernambuco,Brasil,,,,"Colégio Agnes é um colégio localizado em Graças, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Avenida Rui Barbosa, Colégio Vera Cruz, Colégio Damas e Colégio São Luís, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0089,CH-0089,Colégio Americano Batista,Local,Colégio,Graças,Recife,Pernambuco,Brasil,,,,"Colégio Americano Batista é um colégio localizado em Graças, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Igreja da Capunga, Avenida Agamenon Magalhães e Rua Dom Bosco, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0090,CH-0090,Colégio Damas,Local,Colégio,Graças,Recife,Pernambuco,Brasil,,,,"Colégio Damas é um colégio localizado em Graças, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Avenida Rui Barbosa, Academia Pernambucana de Letras, Ponte D'Uchôa, Colégio Vera Cruz, Colégio Damas e Colégio São Luís, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0368,CH-0368,Colégio Salesiano,Local,Colégio,Boa Viagem,Recife,Pernambuco,Brasil,,,,"Colégio Salesiano é um colégio localizado em Boa Viagem, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Dom Bosco e Rua Dom Bosco, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0092,CH-0092,Colégio São Luís,Local,Colégio,Graças,Recife,Pernambuco,Brasil,,,,"Colégio São Luís é um colégio localizado em Graças, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Avenida Rui Barbosa, Colégio Damas e Colégio Vera Cruz, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0091,CH-0091,Colégio Vera Cruz,Local,Colégio,Graças,Recife,Pernambuco,Brasil,,,,"Colégio Vera Cruz é um colégio localizado em Graças, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Avenida Rui Barbosa, Colégio Agnes, Colégio Damas, Colégio São Luís e Praça do Entrocamento, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0093,CH-0093,Coluna Prestes,Fato Histórico,Ambiente,,Pernambuco,Pernambuco,Brasil,,,,"Coluna Prestes é um ambiente relacionado à história de Pernambuco. Relaciona-se a Sergio Loreto, Cleto Campelo e Cordeiro de Fárias, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Coluna Prestes funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0094,CH-0094,Companhia das Índias Ocidentais,Fato Histórico,Ambiente,,Pernambuco,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwDV4Q__ePCEU3oL0k8EZ62alpHqKzQQI7p-ZKYOyTJkdmmjWVvcrnOY-mDGNAxi5tikYea4-pZEJfyReSZMZMa1FRyOU6lhzOd1U7iaX7CEUUNpcUMgwkuTgk5oyyXxELPI7OFeZBt_jIP4MIkNjNkQc6ZDAonIMp9rRPAo8TSD7H8Pgdj181ncOxIynQ33_u_IBilwm5nYw?fife=s16383,"Companhia das Inidias Orientais é um ambiente relacionado à história de Pernambuco. Relaciona-se a Mauricio de Nassau, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Companhia das Inidias Orientais funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0095,CH-0095,Confederação do Equador,Fato Histórico,Revolução,,Pernambuco,Pernambuco,Brasil,,,,"Confederação do Equador é uma revolução relacionado à história de Pernambuco. Relaciona-se a Manuel de Carvalho, Sebastião de Castro Caldas, Bernardo Vieira de Melo, Forte das Cinco Pontas, Noite dos Tambores Silenciosos e Pedro da Silva Pedroso, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Confederação do Equador funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0534,CH-0534,Conquista de Olinda,Fato Histórico,Evento,,Olinda,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0097,CH-0097,Convenção de Beberibe,Fato Histórico,Evento,,Pernambuco,Pernambuco,Brasil,,,,"Convenção de Beberibe é um evento relacionado à história de Pernambuco. Relaciona-se a Manuel Inácio Vieira de Melo, Luis do Rego Barros, Gervásio Pires e Mercado de Beberibe, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Convenção de Beberibe funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0098,CH-0098,Convento de Santo Antônio,Local,Igreja,Santo Antônio,Recife,Pernambuco,Brasil,,,https://pt.wikipedia.org/wiki/Convento_e_Igreja_de_Santo_Ant%C3%B4nio_(Recife)#/media/File:CISAR03.jpg,"Convento de Santo Antonio é um templo religioso localizado em Santo Antônio, no Recife/Pernambuco. O registro representa a presença da religiosidade, da arquitetura sacra e das práticas devocionais na formação histórica de Pernambuco. aparece associado a Cruz do Patrão, Rua do Imperador e Henrique Dias, evidenciando como igrejas, conventos e espaços de fé funcionam como pontos de encontro, patrimônio e referência urbana. conecta espiritualidade, arte, sociabilidade e história local.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0448,CH-0448,Convento de São Francisco,Local,Igreja,,Pernambuco,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzV-rn62dLqRArTU2eKToFypfGpP6eVJUmLDf21VtMimfmJO1QT0yoEfpmyDBOn15cnlPXGp9AxAaENy5Gsf9DPq0lQay0S8oq2026xHzS7T1MrvBPwnPMskq-RCZIsT72HGtTSyAoavdxY0RF-TDh_977LMQeWgkfVHNi4K2UOSRHLUjgS3rRpyI2TZoRge6rsC3PBVjr4eg?fife=s16383,"Construído em 1585, este é o convento franciscano mais antigo do Brasil. Suas paredes decoradas com azulejos portugueses do século XVIII é o que mais atrai os turistas, e claro, as igrejas anexas ao local, como a Igreja Nossa Senhora das Neves, Capela de Sant’Ana e a Capela de São Roque.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0535,CH-0535,Criação da TV no Brasil,Fato Histórico,Evento,,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0101,CH-0101,Cruz do Patrão,Local,Monumento,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Cruz do Patrão é um templo religioso localizado em Recife Antigo, no Recife/Pernambuco. O registro representa a presença da religiosidade, da arquitetura sacra e das práticas devocionais na formação histórica de Pernambuco. aparece associado a Porto do Recife, Convento de Santo Antonio, Fortaleza do Buraco, Cais da Lingueta e Igreja do Pilar, evidenciando como igrejas, conventos e espaços de fé funcionam como pontos de encontro, patrimônio e referência urbana. conecta espiritualidade, arte, sociabilidade e história local.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0102,CH-0102,Cruzeiro do Forte,Fato Histórico,Sítio Histórico,,Pernambuco,Pernambuco,Brasil,,,,"Cruzeiro do Forte é um sitio histórico relacionado à história de Pernambuco. Relaciona-se a Fernandes Vieira, Barreto de Menezes, Felipe Camarão e Maracatu Cruzeiro do Forte, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Cruzeiro do Forte funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
